artist_id,artist_name,total_followers,genres,popularity
7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,192340,['opm'],49
2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,69148,"['danish electronic', 'scandipop']",57
4ScCswdRlyA23odg9thgIO,Jess Glynne,2817176,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",72
39rKElzF7q6K4O2flycSEc,Chlara,45596,"['channel pop', 'viral pop']",48
2gBjLmx6zQnFGQJCAQpRgw,Nelly,2228052,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",74
5vBSrE1xujD2FXYRarbAXc,Years & Years,1921451,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house', 'uk pop']",70
2DaxqgrOhkeH0fpeiQq2f4,Oasis,7698364,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'pop rock', 'rock']",75
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,4017128,"['hip hop', 'pop']",81
3mIj9lX2MWuHmhNCA7LSCW,The 1975,5779090,"['modern alternative rock', 'modern rock', 'pop', 'rock']",76
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,25551153,"['chicago rap', 'melodic rap']",89
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,18150792,"['chicago rap', 'rap']",91
5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1040748,"['opm', 'pinoy rock']",56
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,3773319,"['alt z', 'dream smp', 'electropop', 'pop']",76
7uMh23xWiuR7zsNkuNcm2G,MNEK,273158,"['uk contemporary r&b', 'uk dance', 'uk pop']",72
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,1730,['opm'],21
1AhjOkOLkbHUfcHDSErXQs,88rising,840167,"['asian american hip hop', 'pop']",69
5LHRHt1k9lMyONurDHEdrp,Tyga,6637327,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,29422286,"['latin hip hop', 'reggaeton', 'trap latino']",87
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,11414649,['modern rock'],79
4fpTMHe34LC5t3h5ztK8qu,The Carters,1424821,"['pop', 'r&b', 'rap', 'urban contemporary']",55
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,4551522,"['dance pop', 'pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",70
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2019946,"['electropop', 'pop']",73
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,3034072,"['acoustic cover', 'neo mellow', 'pop', 'viral pop']",70
40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,329445,['viral pop'],61
1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,22350,"['acoustic cover', 'channel pop', 'neo mellow', 'viral pop']",51
7HXBbxW6YwU8lvgBew2p2A,Matt Johnson,36535,"['acoustic cover', 'channel pop', 'neo mellow', 'viral pop']",54
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,598069,"['alt z', 'electropop', 'indie poptimism', 'pop', 'tropical house']",69
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,561135,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",69
30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,284879,"['opm', 'pinoy indie']",55
5CiGnKThu5ctn9pBxv7DGa,benny blanco,995096,"['dance pop', 'electropop', 'pop', 'pop rap']",77
5qRSs6mvI17zrkJpOHkCoM,iKON,3353817,"['k-pop', 'k-pop boy group']",61
1klFdLh3pak3eOtJP0styY,Triple H,497267,['k-pop'],39
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,43544,"['acoustic opm', 'opm']",27
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,1960923,"['opm', 'pinoy indie']",57
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6694192,"['emo rap', 'rap', 'trap']",72
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,243619,"['edm', 'electro house', 'pop dance', 'tropical house']",66
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,492454,"['acoustic pop', 'neo mellow', 'viral pop']",62
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2165621,"['australian pop', 'pop']",75
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1216944,"['boy band', 'dance pop', 'pop', 'post-teen pop']",61
6MXu7TWZnmykwkXiRJeUMh,Imago,767686,"['opm', 'pinoy rock', 'pop rock']",48
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,77873,['opm'],41
0Vw76uk7P8yVtTClWyOhac,HONNE,1427475,"['pop', 'uk pop']",65
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2183121,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",62
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,178280,"['dutch house', 'dutch pop']",63
6auWB5YAlcKaHyrbTH66nd,No Rome,184546,['indietronica'],54
65XA3lk0aG9XejO8y37jjD,the bird and the bee,162736,"['indie pop', 'la indie']",44
1foL9hLC9M6U94dINtOYfb,Girls' Generation-Oh!GG,190361,"['k-pop', 'k-pop girl group']",42
2X97ZAqRKRMYFIDqtvGgGc,Silk City,77023,['edm'],57
4AVFqumd2ogHFlRbKIjp1t,Alesso,3845089,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",76
2NdeV5rLm47xAvogXrYhJX,Ciara,5810720,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68
30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,624290,['opm'],49
3MZsBdqDrRTJihTHQrO6Dq,Joji,6816483,['viral pop'],85
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4451782,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77
0n4a5imdLBN24fIrBWoqrv,Because,539835,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,9083934,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",76
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,8960162,"['emo rap', 'lgbtq+ hip hop']",82
0a4r2EnsevvHCukoJ1xFwJ,juan karlos,902087,"['opm', 'pinoy indie']",53
55Aa2cqylxrFIXC767Z865,Lil Wayne,12580250,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",85
5HIZU0JzM0AgfItVOm4E08,This Band,1641897,['opm'],50
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,4742309,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap', 'viral rap']",71
2TwRMSibtKhC7ZGypSl1el,Drei Rana,38038,"['acoustic opm', 'opm']",29
6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,17178,['pinoy indie'],27
3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,381371,['opm'],44
4q3ewBCX7sLwd24euuV69X,Bad Bunny,55532308,"['reggaeton', 'trap latino']",100
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,8463150,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",81
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5627920,"['dance pop', 'pop']",80
5Z1CCuBsyhEHngq3U5IraY,Westlife,3146269,"['boy band', 'dance pop', 'europop']",69
2auC28zjQyVTsiZKNgPRGs,RM,10819543,['k-rap'],70
2cWZOOzeOm4WmBJRnD5R7I,Normani,2098981,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",70
1dfeR4HaWDbWqFHLkxsg1d,Queen,42605378,"['classic rock', 'glam rock', 'rock']",84
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,1511956,"['k-pop', 'k-pop girl group']",62
5CY0QKsbUBpQJIE2yycsYi,Lil Eddie,25540,[],46
4gOc8TsQed9eqnqJct2c5v,K/DA,1610547,['k-pop girl group'],65
3HqSLMAZ3g3d5poNaI7GOU,IU,7330593,['k-pop'],70
250b0Wlc5Vk0CoUsaCY84M,JENNIE,2712238,['k-pop'],61
042sjIstxjQz7xhDkEayIE,Lavaado,10000,[],24
20sxb77xiYeusSH8cVdatc,Meek Mill,6475606,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",75
2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,153858,"['opm', 'pinoy indie']",45
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,974087,"['dance pop', 'pop', 'uk pop']",74
3KovZIDNYgQY8chiNZo2ZF,Just Hush,348237,"['opm', 'pinoy r&b', 'pinoy trap']",52
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,4115756,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",69
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,1358975,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",66
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1410918,"['contemporary country', 'country', 'country road', 'modern country rock']",63
4x1nvY2FN8jxqAFA0DA02H,John Lennon,5031304,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",68
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,216040,"['brill building pop', 'classic girl group', 'rock-and-roll', 'soul']",56
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,420585,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",56
0MHgLfmQdutffmvWe5XBTN,Burl Ives,72842,"['adult standards', 'american folk revival']",46
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1895359,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",70
1x9aBTOQP8VjLBgKVm81K6,Nef Medina,983,['opm'],32
7K78lVZ8XzkjfRSI7570FF,José Feliciano,304477,"['bolero', 'latin pop', 'puerto rican pop']",62
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,750374,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",61
4ivXbUYuZslF08Ca5EuJGc,Kithara,10208,['opm'],24
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,786492,"['album rock', 'art rock', 'blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",58
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,7179326,"['rock-and-roll', 'rockabilly']",81
3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,12652,['acoustic opm'],31
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,5034235,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",74
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1541027,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'uk pop']",68
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,318922,"['classic opm', 'opm']",47
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,7108112,"['dance pop', 'pop', 'post-teen pop']",77
7or90S16MNx8VogdeOqlKq,Cocoy Claravall,2412,['pinoy singer-songwriter'],16
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,5779950,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",74
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,213269,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']",48
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,116886,"['classic uk pop', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",51
293zczrfYafIItmnmM3coR,Chuck Berry,1654430,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly']",64
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,817192,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",53
72nLe76yBFSlP6VBzME358,SHAUN,330213,['k-pop'],60
3KwmxIhSe9UTSEF37kwngR,SHAED,154093,"['electropop', 'pop']",59
0iqkVK6sTXi7DZWWOeKy8Q,PDL,122854,"['opm', 'pinoy hip hop', 'pinoy r&b']",50
5KnoVkIUGmK0PiDKMjz2LM,Feder,190796,"['new french touch', 'tropical house']",57
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,57040,['brazilian gospel'],31
6ioOEWNNGK40H8xrGj6XPW,XYLØ,317653,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'vapor soul']",51
01pKrlgPJhm5dB4lneYAqS,Sigma,294844,"['dance pop', 'dancefloor dnb', 'drum and bass', 'house', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",61
1z7b1Pr1rSlvWRzsW3HOrS,Russ,4526215,"['hawaiian hip hop', 'rap']",77
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,539551,"['piano rock', 'viral pop']",68
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,6739024,"['melodic rap', 'rap', 'trap']",80
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,449454,"['dark clubbing', 'destroy techno']",75
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,6127008,"['dance pop', 'pop', 'r&b', 'rap']",76
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,9869002,"['pop', 'uk pop']",79
4sTQVOfp9vEMCemLw50sbu,Galantis,3263297,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,131158,['opm'],39
2KC9Qb60EaY0kW4eH68vr3,ITZY,4664024,['k-pop girl group'],73
5e4Dhzv426EvQe3aDb64jL,Shania Twain,2662839,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",73
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1969077,"['british indie rock', 'modern rock', 'pop', 'rock']",72
7bT6URJrhJleZUfkrysELD,Armi Millare,12152,['pinoy singer-songwriter'],30
7aerdWadzubpu06Oxysg6R,Paolo Sandejas,29880,"['opm', 'pinoy indie']",47
43CiK1548VVp2DT95joswS,Billy Crawford,14837,"['opm', 'pinoy r&b']",35
1MIVXf74SZHmTIp4V4paH4,Mabel,1666631,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",70
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,6482163,"['boy band', 'dance pop', 'pop', 'post-teen pop']",75
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,6772778,"['k-pop', 'k-pop boy group']",77
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,2645688,"['dance pop', 'latin pop', 'mexican pop', 'reggaeton']",72
5qa31A9HySw3T7MKWI9bGg,FLETCHER,676126,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",69
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,682237,"['contemporary country', 'country', 'neo mellow', 'pop', 'texas country']",73
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,114416,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",45
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4536661,"['bedroom pop', 'pop']",80
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,11774496,"['lgbtq+ hip hop', 'pop']",81
57RB9qdhVRreynzLJ5tPkD,Avery,91,[],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,1588942,"['k-pop', 'k-pop girl group']",61
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,903225,"['dance pop', 'europop', 'neo mellow', 'soft rock']",61
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,246482,"['opm', 'pinoy r&b']",55
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,958727,"['alternative pop rock', 'pop']",72
70ljCILl0aVXitf3K39YvT,Join The Club,283445,"['opm', 'pinoy indie', 'pinoy rock']",48
56oDRnqbIiwx4mymNEv7dS,Lizzo,4988609,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",80
6vCnF48qqPHgVMBEvcbgkU,CLR,141306,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",50
6gcteR920pLEynlHzjSRYd,Kiyo,549338,"['opm', 'pinoy hip hop', 'tagalog rap']",57
5DuzBeOgFwViFcv00Q5PFb,WINNER,2360193,"['k-pop', 'k-pop boy group']",58
2UeuiDT17tm6ljs9D4bSMX,Agsunta,595873,"['opm', 'pinoy rock']",50
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",9509264,"['hip hop', 'rap']",84
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,993213,"['pop r&b', 'st louis rap']",59
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,17669,"['hollywood', 'show tunes']",49
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,329997,"['hollywood', 'vapor pop']",61
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,99427,"['broadway', 'disney', 'hollywood', 'movie tunes', 'orchestral soundtrack', 'show tunes']",59
50co4Is1HCEo8bhOyUWKpn,Young Thug,7450589,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",84
7cVZApDoQZpS447nHTsNqu,LeeHi,1375857,"['k-pop', 'pop']",66
41qil2VaGbD194gaEcmmyx,Will Smith,848518,"['dance pop', 'hip hop', 'pop rap']",67
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,1634078,['k-pop'],62
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1947318,"['canadian hip hop', 'pop']",71
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,104758,['pinoy indie'],46
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,280291,"['opm', 'tagalog rap']",41
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,58753,[],43
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,259664,"['jawaiian', 'kaneka', 'pacific islands pop']",57
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,133958,"['black americana', 'country rap']",60
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,28049,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",37
0YrWkiT8pKvEu71t5Yllj7,Arvey,42547,['pinoy hip hop'],38
71hhKLR9oCOsHLdRIoQ5OU,King Badger,159396,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",43
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,522310,[],55
6USMTwO0MNDnKte5a5h0xx,Y2K,282689,['pop rap'],63
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,46161,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",31
4qIVPF0s71ZYW3qzhu5GkF,Kina,735190,['sad lo-fi'],68
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,5447548,"['melodic rap', 'pluggnb', 'rap']",78
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1425770,"['opm', 'pinoy hip hop', 'tagalog rap']",62
2NjfBq1NflQcKSeiDooVjY,Tones And I,2974797,"['australian pop', 'pop']",72
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,7024417,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",82
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,198328,"['opm', 'pinoy r&b']",45
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,378054,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",40
6C4irZ60X8G7UimMRQiCcg,X1,347037,['k-pop'],40
3g7vYcdDXnqnDKYFwqXBJP,SB19,549993,"['opm', 'pinoy idol pop']",58
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,414037,['opm'],51
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2737492,"['contemporary country', 'country', 'country road', 'pop']",72
5BHFSMEjfLVx1JwRWjAOsE,SuperM,1955069,['k-pop'],55
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,246101,['opm'],42
4ofCBoyEiGSePFAG500xev,Regard,193845,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",71
3lFMRWaEWZlfXdBig97kks,Nik Makino,353697,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",61
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,684538,"['pop', 'pop rap', 'rhode island rap', 'viral rap']",66
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,7041853,"['emo', 'pop punk']",77
4jpsw9CQS439N0B7SecMgf,Ant Saunders,84880,"['chill r&b', 'pop']",52
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,369181,"['alt z', 'canadian contemporary r&b', 'neo mellow', 'pop', 'uk pop']",67
7xX15v6ahAkcT14kHfB9wB,True Damage,108711,['k-rap'],48
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,398474,"['hollywood', 'show tunes']",68
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,10006,[],31
1SrWbIDP84JcSDr0oTBAQw,Matthaios,907580,"['opm', 'pinoy hip hop', 'tagalog rap']",53
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,100939,"['hollywood', 'show tunes']",62
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,77680,"['disney', 'hollywood']",64
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,27883,"['hollywood', 'movie tunes', 'show tunes']",60
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,23478,['hollywood'],57
70kkdajctXSbqSMJbQO424,Kacey Musgraves,1164959,"['country dawn', 'pop', 'texas country']",69
2SrSdSvpminqmStGELCSNd,Stormzy,2536706,"['grime', 'uk hip hop']",71
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,708205,"['melodic rap', 'pop', 'pop rap']",66
4sEykiNSzZbkFkNXTb1bVd,Hotdog,51709,"['classic opm', 'manila sound', 'opm']",42
1vVHevk2PD45epYnDi9CCc,Jack Stauber,1361148,['pittsburgh indie'],63
51Blml2LZPmy7TTiAg47vQ,U2,10163681,"['irish rock', 'permanent wave', 'rock']",77
6gbGGM0E8Q1hE511psqxL0,Ray J,713211,"['pop rap', 'r&b', 'urban contemporary']",55
391oLRVmoTkumiN79HkTWu,Darlene Love,45687,['brill building pop'],42
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,5763710,"['k-pop', 'k-pop girl group']",64
790FomKkXshlbRYZFtlgla,KAROL G,28339436,"['reggaeton', 'reggaeton colombiano']",87
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,8337822,"['melodic rap', 'rap', 'trap']",80
4r63FhuTkUYltbVAg5TQnk,DaBaby,10043643,"['north carolina hip hop', 'rap', 'trap']",82
4Gso3d4CscCijv0lmajZWs,Don Toliver,2271451,"['pop', 'rap', 'trap']",78
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,21725772,"['dance pop', 'pop']",88
4vxaQs6vK54nK89J1VtLex,PUBLIC,190979,['indie rockism'],61
4LLpKhyESsyAXpc4laK94U,Mac Miller,7950722,"['hip hop', 'pittsburgh rap', 'rap']",83
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,2006608,"['boy band', 'hip hop', 'rap']",68
2kxP07DLgs4xlWz8YHlvfh,NIKI,1866372,"['indonesian r&b', 'pop']",76
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,6012898,"['disco', 'mellow gold', 'soft rock']",75
3gz6bSc7rsT9g4cB7r4xac,Young Vito,618,[],3
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,61941,"['pinoy hip hop', 'tagalog rap']",38
4XpUIb8uuNlIWVKmgKZXC0,ZICO,1182803,"['k-pop', 'k-rap', 'korean r&b']",61
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,553775,"['art pop', 'indie pop']",64
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,10705172,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82
4ETSs924pXMzjIeD6E9b4u,Surfaces,866007,"['bedroom soul', 'pop']",71
060TqET6tyyfAQLXDyIDD8,Raf Davis,49668,"['pinoy hip hop', 'pinoy trap']",47
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,3348898,"['mellow gold', 'soft rock']",67
6bmlMHgSheBauioMgKv2tn,Powfu,1097636,['sad rap'],71
3PDFGpPl4ienSn5Vwisfrh,Flow G,788838,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",65
7dxr6AabRWhsfYRyVJlErK,MC Einstein,83253,"['pinoy hip hop', 'tagalog rap']",50
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,716486,"['alt z', 'nz pop', 'pop']",67
3JsHnjpbhX4SnySpvpa9DK,V,9528921,"['j-division', 'korean ost']",66
2Q9c6ETFOkDDTy53U7DIgr,Maximillian,505812,"['australian pop', 'gen z singer-songwriter', 'pop']",61
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,3505711,"['ccm', 'christian alternative rock', 'christian music', 'worship']",69
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,2165644,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",67
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,877009,"['melodic rap', 'pop rap', 'rap', 'slap house']",71
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,270110,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",55
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,463326,"['k-pop', 'korean pop']",57
