artist_id,artist_name,total_followers,genres,popularity
0xRXCcSX89eobfrshSVdyu,MEDUZA,551066,"['dance pop', 'edm', 'pop', 'pop dance', 'pop house', 'tropical house']",75
3r0NbTTxtCBUyxcIR4prXr,Jr Crown,108902,"['opm', 'pinoy hip hop', 'tagalog rap']",49
3FwNjtXQCdxpDOXmgJQGnG,Emman,256787,['pinoy hip hop'],49
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,4131575,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",75
1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,150707,['tropical house'],64
3O5HD95HTEPgoPFOjAb7yV,DripReport,98103,['viral rap'],54
2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,33508,[],51
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,3925847,"['k-pop', 'k-pop girl group']",72
6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,1708920,"['ccm', 'christian alternative rock', 'christian music', 'worship']",63
6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,188945,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'uk pop']",66
6nfDaffa50mKtEOwR8g4df,GOT7,6116740,"['k-pop', 'k-pop boy group']",63
3ybZTNrlK0QhL4rBxfLHOc,Gaho,306840,"['k-pop', 'korean pop']",55
2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,181627,[],58
59IohbmVWokN339BcxYt1S,Danzz,207,[],2
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,14973937,"['alt z', 'electropop', 'pop']",78
3qNVuliS40BLgXGxhdBdqu,TAEYEON,2554812,['k-pop'],67
19POcrtA9EM2Bvlgf19VPu,Brian Pepito,1534,"['bisaya rap', 'vispop']",38
1IFBgp2dkXquUYSNEY6hK7,Soulthrll,15434,"['bisaya rap', 'cdo indie', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",47
27CDb3SwK4OdTI0YrGR9vH,Tanya Manalang,1483,[],30
5TnQc2N1iKlFjYD7CPGvFc,DAY6,2833740,"['k-pop', 'k-pop boy group']",64
4YXNoMVTHRt01jYaKXTumJ,Raiden,58399,['korean electronic'],52
76BiSFOr2qBMR7TtLxOG5o,Gian Magdangal,833,[],25
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,9480868,['k-rap'],65
7f4ignuCJhLXfZ9giKT7rH,NCT 127,5621468,"['k-pop', 'k-pop boy group']",68
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,159766,"['melodic rap', 'viral rap']",59
6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,65642,"['pinoy hip hop', 'tagalog rap']",45
52gTrzyF0DyfkFl1DQz9Oq,Music Hero,103597,['opm'],47
6sFHvCyqklnJpXC9Nh1aag,Alexander 23,318467,"['alt z', 'pop', 'uk pop']",64
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,2461371,['k-pop'],63
0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,203795,['pop'],61
7uDdl5V5AETSFY7K3muu22,Arthur Nery,2275707,"['cdo indie', 'opm']",69
19vSzy8s8Vc04MWTqExkLN,Ajay Stephens,15369,[],30
1slszTGbkp1uNnI6G5uD0X,BANG YE DAM,168075,[],42
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,107731,['nz pop'],63
7vPGzgDg3qGUY5bWtrO3K4,Conkarah,71657,['jawaiian'],52
3f0X043zSojego7Qn4Yi6U,Ace Banzuelo,123964,"['opm', 'pinoy indie', 'pinoy r&b']",61
0u6GtibW46tFX7koQ6uNJZ,Topic,183088,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",74
7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,9112,"['pinoy hip hop', 'tagalog rap']",35
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,7465124,"['k-pop', 'k-pop boy group']",80
2dIgFjalVxs4ThymZ67YCE,Stray Kids,8903454,"['k-pop', 'k-pop boy group']",79
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,3281442,"['k-pop', 'korean mask singer']",63
3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,167027,[],56
2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,977,['pinoy singer-songwriter'],29
0NIPkIjTV8mB795yEIiPYL,Wallows,2416403,"['indie pop', 'modern rock', 'pop']",71
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,642706,['k-pop'],52
36cIRruPdUPW82OmPWVUQ7,Michael Bars,3192,[],23
6741jcSlgsv0M3B4ruIPS5,EXO-SC,1104734,['k-pop boy group'],45
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,79455,[],53
5ENj57ble0bsG2s6C0vVkc,Alessandra De Rossi,1933,[],29
2IDLDx25HU1nQMKde4n61a,Rich Brian,2061265,['indonesian hip hop'],70
5GoU6Zkbt3w10nTYq6vBQh,Twenty-Nine Eleven,13946,[],23
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,2527635,"['deep underground hip hop', 'kentucky hip hop', 'pop']",83
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,6483225,"['bedroom pop', 'pop']",81
3KonOYiLsU53m4yT7gNotP,TREASURE,2065529,[],67
4BBN286rBKyCWsSPq2cxYO,Sam Kim,393279,"['k-pop', 'korean r&b']",60
1KP6TWI40m7p3QBTU6u2xo,BØRNS,1093228,"['modern alternative rock', 'modern rock', 'pop']",67
6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,15754,['pinoy singer-songwriter'],42
4slXciON4jYY6mqE9LjSFx,Bandang Lapis,334493,['opm'],54
45dkTj5sMRSjrmBSBeiHym,Tate McRae,3058166,['pop'],78
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,1839760,"['cali rap', 'pop rap', 'rap']",74
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,10995826,['brooklyn drill'],83
0ZVAv3drBuIRSc88ATH6UK,DJ Noiz,86322,"['dubsteppe', 'nz hip hop', 'pacific islands pop']",49
3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,148551,"['irish pop', 'neo mellow']",54
6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,406330,"['classic opm', 'opm']",46
6DgP9otnZw5z6daOntINxp,Joel Corry,299253,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",75
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1359634,"['bedroom soul', 'chill r&b', 'pop']",70
3QJUFtGBGL05vo0kCJZsmT,salem ilese,272912,['modern indie pop'],66
3wVXTWabe3viT0jF7DfjOL,Vedo,347837,"['pop r&b', 'pop rap', 'r&b']",61
3hB5x7E5sQzBHuG3xiqmUC,Logan Harris,2233,[],0
5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,27850,['opm'],40
3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,3460,[],0
6MPCFvOQv5cIGfw3jODMF0,Internet Money,657534,"['pop rap', 'rap', 'trap']",73
021sXp6RH5MQCCp2hmal6q,Jom,39004,"['opm', 'pinoy r&b']",46
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,316580,"['indie pop', 'modern indie pop', 'pop']",64
7MPGCB854Qo4alYMOPkBka,Ritt Momney,117890,"['bedroom pop', 'indie pop']",60
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,126984,"['opm', 'pinoy singer-songwriter']",49
543f0NvGig5Moo9XROTUur,Ebe Dancel,127895,"['opm', 'pinoy rock']",49
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,494157,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",54
3l0CmX0FuQjFxr8SK7Vqag,Clairo,3463739,"['bedroom pop', 'indie pop', 'pop']",75
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,3657762,"['k-pop', 'k-pop boy group']",64
4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,148335,"['opm', 'viral pop']",50
0qlWcS66ohOIi0M8JZwPft,GFRIEND,1425075,"['k-pop', 'k-pop girl group']",60
1r4hJ1h58CWwUQe3MxPuau,Maluma,32143644,"['reggaeton', 'reggaeton colombiano', 'trap latino']",84
6YVMFz59CuY7ngCxTxjpxE,aespa,2405703,['k-pop girl group'],73
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,372430,"['dubstep', 'edm', 'pop dance']",68
2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,8906,[],37
50ifAXDdkDGG0RTON2If8K,Slapshock,160530,"['opm', 'pinoy metal', 'pinoy rock']",45
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,4278654,"['anime', 'k-pop boy group']",75
6iVo62B0bdTknRcrktCmak,KAI,790366,['k-pop'],59
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,3550791,"['basshall', 'francoton', 'pop urbaine']",68
7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,144,[],20
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3977010,"['australian hip hop', 'pop']",82
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,8349647,"['dance pop', 'pop', 'urban contemporary']",75
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",3589366,"['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']",72
0bBz5bRBkExaej2HxtVfCw,347aidan,378154,['sad rap'],69
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",268036,['smooth jazz'],63
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,20466394,['pop'],85
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,1271264,"['indie pop', 'la indie', 'pop']",70
1HkpK55jsORzgtOURbOeQH,1096 Gang,42671,"['pinoy hip hop', 'tagalog rap']",41
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,2458883,"['pop', 'r&b']",80
0TnOYISbd1XYRBk9myaseg,Pitbull,9550428,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",82
1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,67757,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",44
2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,16361,"['opm', 'pinoy hip hop', 'tagalog rap']",47
5WHKBKrvTBMPoQX3v3Bq8J,Leah Nobel,17054,['nashville singer-songwriter'],45
2joIhhX3Feq47H4QXVDOr3,RINI,556461,"['australian r&b', 'bedroom soul', 'chill r&b', 'pop']",61
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,1162198,"['country', 'country dawn', 'dance pop']",61
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,2740236,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",74
6gezkje7GoJlQbHBgLXHuu,Destiny Rogers,129733,[],55
6cK3NBO6uP7hh0oyuVELFl,Saweetie,1657134,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",73
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,5590791,"['brooklyn drill', 'melodic rap', 'nyc rap']",81
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,3161641,"['colombian pop', 'pop']",79
4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,604849,"['classic opm', 'opm']",56
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,603507,['australian hip hop'],68
7yaaxrkMOWJZXpIYHkppDH,Angela Ken,29719,['pinoy singer-songwriter'],45
1tM4ox3QsSpl3R2VwLjJ47,Larissa Lambert,35479,['chill r&b'],54
3eVa5w3URK5duf6eyVDbu9,ROSÉ,3225525,['k-pop'],63
6l880dxsvN2x5wiceaG6D0,Rico Blanco,485588,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",51
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,1001891,"['bubblegrunge', 'chicago indie', 'indie pop', 'indie rock']",70
3klZnJvYGIbWritVwQD434,Duncan Laurence,427802,['dutch pop'],68
1WgXqy2Dd70QQOU7Ay074N,AURORA,2422276,"['art pop', 'norwegian pop']",73
0FRUZvZNPzM3YJMABJxf2K,WENDY,770261,"['k-pop', 'korean pop']",54
67IN4cLJ7798gUapyZlmac,Zack Tabudlo,2024164,"['acoustic opm', 'opm']",70
6AgTAQt8XS6jRWi4sX7w49,Polo G,8263797,['chicago rap'],83
73B9bjqS2Z5KLXNGqXf64m,Weeekly,494781,['k-pop'],55
3pc0bOVB5whxmD50W79wwO,keshi,1868196,"['chill r&b', 'pop']",74
3ZSbXArE6mxOleJnsumK4u,eAeon,129076,"['k-indie', 'korean electropop']",52
3aQeKQSyrW4qWr35idm0cy,T-Pain,3980492,"['dance pop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",76
1mCY2mHctggfYiEqpCgcSz,Bonnie Bailey,6459,[],37
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,5351473,"['k-pop', 'k-pop boy group']",72
4qXC0i02bSFstECuXP2ZpL,Blxst,338495,['pop rap'],73
1DlYnIiliftt6R21Y5NOW2,Adie,888602,[],69
26cMerAxjx9GedFt0lMDjm,Bella Poarch,851841,['modern alternative pop'],66
2WgfkM8S11vg4kxLgDY3F5,StarBoi3,25695,[],54
3Dr5ezvDdYsycy1gfaZWSL,raven,26016,['pinoy indie'],34
0UntV1Bw2hk3fbRrm9eMP6,B.I,515360,['k-pop'],64
043r4OwwUAYREkBLK5jAiV,FM Static,226328,"['canadian ccm', 'canadian pop punk', 'christian alternative rock', 'christian punk', 'pop rock']",51
0sYpJ0nCC8AlDrZFeAA7ub,JOY,651977,['k-pop'],52
5GVk1KCKa1tdHRev4bMw7V,NOBITA,703259,['opm'],62
7d86ERlvO5UG44j7Va0Y0C,Pamungkas,3509634,"['indonesian pop', 'indonesian singer-songwriter']",68
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,13613835,"['puerto rican pop', 'trap latino']",89
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,934301,"['contemporary country', 'country', 'pop']",69
1bgvuzIjHq12cBsfXCoEBe,Nightbirde,160467,[],46
2LkkwxA19J8C52wPQl5bG6,Jamie Miller,376773,"['pop', 'pop soul']",66
0lAWpj5szCSwM4rUMHYmrr,Måneskin,6179992,"['indie rock italiano', 'italian pop']",78
6feZH59Dj4tl1bQ8D2gukz,Donell Lewis,36732,"['nz hip hop', 'pacific islands pop', 'slow game']",49
4B65DA1kjKLdgTJydNNDHB,8 Ballin',9133,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",40
70NcAr4ZtA3FAqU16iQZSb,dhruv,349302,"['chill r&b', 'nyc pop', 'pop']",68
4wP1kxjUsc9IR4Iy2smL7o,Trinidad Cardona,162065,[],62
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,3283085,"['gauze pop', 'indietronica', 'shiver pop']",80
52zMTJCKluDlFwMQWmccY7,LOONA,1980132,"['k-pop', 'k-pop girl group']",66
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,131158,"['eau claire indie', 'folktronica', 'indie folk', 'indie pop', 'indie rock']",55
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,5404351,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",72
2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,217002,['opm'],59
404RA7nuwzYA8WskpMgUp1,Belle Mariano,108426,['opm'],49
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,266972,['gen z singer-songwriter'],61
2CQZr2RPZmrcvDnaod1ldC,D.O.,1521857,['k-pop'],59
4OBJLual30L7gRl5UkeRcT,T.I.,4330134,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",73
70ZTdbPEcEugBNay4MvxfL,Bread,1318336,"['adult standards', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",63
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,1326732,"['modern indie pop', 'viral rap']",68
56OjNTX2bkrdGcB0staUOV,A-Wall,48181,['bedroom pop'],60
5GdspZ491zr64zzwVJJjJZ,Shehyee,93246,"['pinoy hip hop', 'tagalog rap']",44
4NslYs4dIwJjyAmfak2Yc2,Lipip,11077,"['pinoy r&b', 'tagalog rap']",43
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,771723,"['alt z', 'gen z singer-songwriter', 'pop', 'uk pop']",68
3OGOEwy4VOWKjSAcdiY8Gf,Lance Santdas,6901,['tagalog rap'],46
51sob9QZyfLff9XqvYluN5,Sezairi,96722,"['singaporean pop', 'singaporean singer-songwriter']",57
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,1845831,['alternative hip hop'],70
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1102891,"['canadian hip hop', 'dark trap', 'vapor trap']",72
01XYiBYaoMJcNhPokrg0l0,STAYC,976023,"['k-pop', 'k-pop girl group']",68
5L1lO4eRHmJ7a0Q6csE5cT,LISA,3614026,['k-pop'],71
2M1iyuNJojQoNdyfIMr54j,jikamarie,25737,[],42
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,614794,"['modern indie pop', 'pop rap']",70
64H8UqGLbJFHwKtGxiV8OP,THE ANXIETY,149905,['modern alternative pop'],64
3PhoLpVuITZKcymswpck5b,Elton John,10007438,"['glam rock', 'mellow gold', 'piano rock']",84
048LktY5zMnakWq7PTtFrz,CKay,985802,['afro r&b'],73
1FtBEIWAwvw5ymBen5GICR,Chlöe,203588,"['pop', 'post-teen pop', 'r&b', 'rap']",63
3uwAm6vQy7kWPS2bciKWx9,girl in red,5212409,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",76
4pfy05cNNTacuOQ6SiSu4v,Lyn Lapid,314919,"['alt z', 'gen z singer-songwriter', 'indie pop']",61
027TpXKGwdXP7iwbjUSpV8,The Walters,401764,['chicago indie'],71
64k5e9kV9MdukXjFrR5R37,Jessi,1494421,['k-pop'],65
35R1B97CfrqKFFI3QBkTDx,RealestK,191626,[],64
7c1HgFDe8ogy5NOZ1ANCJQ,"Car, the garden",109416,"['k-indie', 'korean pop']",51
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3596538,"['edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",76
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,2182245,[],76
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,944310,['pop'],68
42daDEQTdYaqtHG5sH5HMD,Celina Sharma,22244,[],51
5vV3bFXnN6D6N3Nj4xRvaV,JIN,3147803,['k-pop'],60
7zkwepHPyac6tCYl0fL0co,ASTN,229893,"['bedroom soul', 'chill r&b', 'pop']",61
22wbnEMDvgVIAGdFeek6ET,Benson Boone,415623,['pop'],72
4XDi67ZENZcbfKnvMnTYsI,Jay Park,1780940,"['k-pop', 'k-rap', 'korean r&b']",67
21UPYSRWFKwtqvSAnFnSvS,Amaarae,137200,"['afro r&b', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']",64
2VSHKHBTiXWplO8lxcnUC9,GAYLE,520994,['modern alternative pop'],70
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,817955,"['modern rock', 'pop']",71
051S1Ka6cz3BQ5kobDhIvj,M Zhayt,7659,"['pinoy hip hop', 'tagalog rap']",41
6RHTUrRF63xao58xh9FXYJ,IVE,1114398,['k-pop girl group'],75
31fsDbpNPKe346urriO4ma,mrld,128260,['opm'],61
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,151062,['high vibe'],58
4pnp4w9g30yLfVIAFnZMRd,ACRAZE,72162,[],68
5Qnl3RAtzne7J1dxRv1UBc,NCT 2021,126899,[],43
1Hcbuz175YJT1vMX4DnS6E,Bugoy Na Koykoy,181771,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",51
67lytN32YpUxiSeWlKfHJ3,Yung Lean,737288,"['psychedelic hip hop', 'underground hip hop']",67
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,191002,['christian music'],54
60glra0QYcARAJr4OeJVNP,blondette,889,[],63
29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,45297,[],63
329e4yvIujISKGKz1BZZbO,Farruko,13959629,"['latin hip hop', 'reggaeton', 'trap latino']",84
7i9j813KFoSBMldGqlh2Z1,Riton,103003,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",67
2l35CQqtYRh3d8ZIiBep4v,MKTO,995098,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'uk pop']",66
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,16615,[],60
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,5212,[],64
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,350623,[],56
5R7AMwDeroq6Ls0COQYpS4,Kep1er,777833,['k-pop'],66
4TdiASPlU3QdZvGQBothcQ,WOOZI,109084,[],43
1NRzxuPpdGushT8YmF5NAa,Edison Lighthouse,35496,['bubblegum pop'],59
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,37521,[],69
2qnQOnL1oLKtH779qZ6iuR,Ylona Garcia,123549,[],49
6SKusTjOAPsTZ6kareKQdm,TAEYONG,969205,['k-pop'],58
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,19920169,"['colombian pop', 'reggaeton colombiano']",81
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,790627,"['alt z', 'gen z singer-songwriter', 'pop']",71
4t5uGGNiFjujYEEyVVDEwc,Alfie Castley,16516,[],48
73BLwSX6gsNeVzS7DgI4xe,grentperez,195349,[],63
35CFI6iSFTyM0scQKBu8eE,Kim Kyung Hee,22176,['korean ost'],45
09wV1iFg4DBtreMGzepTaE,Gatton,56859,"['gen z singer-songwriter', 'opm']",55
6sCbFbEjbYepqswM1vWjjs,Zendaya,3414233,"['dance pop', 'pop', 'post-teen pop']",70
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,4553803,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",84
7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,171054,"['indie r&b', 'pop', 'pop r&b', 'r&b', 'rap']",64
70DFixYAFPv4Pf9kgSfR9O,MARK,366067,[],46
6SuhlH2L1NB53bBscBqAdu,David Pomeranz,186598,"['opm', 'soft rock']",56
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,3840006,[],77
3KV3p5EY4AvKxOlhGHORLg,Jeremih,5899452,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",74
6tbjWDEIzxoDsBA1FuhfPW,Madonna,6324353,"['dance pop', 'pop']",77
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,3725283,"['pop', 'post-teen pop']",73
2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,149911,['opm'],55
3b1iS74Wn1vc8DMDoxXu3s,J-King,8459,"['pinoy hip hop', 'tagalog rap']",44
48vmXfV0QPy3ljXBp81Fwn,Coyote Theory,82766,[],65
28ot3wh4oNmoFOdVajibBl,NMIXX,622265,['k-pop girl group'],61
7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,256426,"['alt z', 'gen z singer-songwriter']",68
164Uj4eKjl6zTBKfJLFKKK,JVKE,535271,['modern indie pop'],75
4ZZiDxjlriIvH5WQtzFMVk,Ghetto Gecko,35100,"['pinoy hip hop', 'tagalog rap']",49
2zgF783l4A3tMjr081z1wt,Nica del Rosario,10605,[],41
7LzHjduJmIQZGQsh8luHkD,Zae,24867,"['pinoy hip hop', 'pinoy trap']",41
1dFRlDO2Z2gjAARxHlovAS,Lo ki,85201,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",61
3rdJ1bFvwgZw2XZkimg5dW,Young Cocoa,9944,[],43
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,314001,"['alt z', 'pop']",75
3rWZHrfrsPBxVy692yAIxF,WILLOW,2233638,"['afrofuturism', 'pop', 'post-teen pop']",76
4eKq7eArL96wSQjaaMg9Ic,Munimuni,495579,['pinoy indie'],53
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,4881221,"['k-pop', 'k-pop boy group']",65
2HPqVfdPh9JkBSlFG5hK6h,anees,284613,[],62
7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,59481,[],74
3jjbX9cm5Np3ekAypS71si,Cliff,2136,[],50
1oSPZhvZMIrWW5I41kPkkY,Jimin,2100102,[],66
3L1qgTsUqavkiygkIKfWJD,Denise Julia,46739,[],62
581C5Qwl87TskfBEzuoisu,Cafuné,103485,['brooklyn indie'],69
33rSKWwmnBGNLBipO7E7oM,Gabriel Valenciano,2185,[],22
2dd5mrQZvg6SmahdgVKDzh,PSY,1493915,"['k-pop', 'k-rap', 'korean old school hip hop']",67
5uRUbTUQysRUR7PUy7pimM,Ric Segreto,57969,"['classic opm', 'opm', 'soft rock']",52
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,585635,['k-pop'],69
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,208309,"['gen z singer-songwriter', 'pop']",75
6XUGs69dkSiTUQCBdpiT31,Agat,1286,[],24
69bG9tC62d8oTFC9aTTosn,New West,96420,['toronto indie'],61
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,3150566,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",65
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,1438576,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",79
3jNm5wvIx1eR5NDdXhMkNV,Duke & Jones,45781,['uk dance'],62
4Ly0KABsxlx4fNj63zJTrF,Seafret,663502,['folk-pop'],73
1VwDG9aBflQupaFNjUru9A,NAYEON,526449,[],71
29zSTMejPhY0m7kwNQ9SPI,Lola Amour,231668,"['opm', 'pinoy indie']",58
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,1082007,"['british soul', 'dance pop', 'uk pop']",72
53A0W3U0s8diEn9RhXQhVz,Keane,2637883,"['neo mellow', 'piano rock', 'pop rock']",71
57vWImR43h4CaDao012Ofp,Steve Lacy,2030708,"['afrofuturism', 'pop']",84
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,1458010,['minnesota hip hop'],75
46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,75830,[],76
6HvZYsbFfjnjFrWF950C9d,NewJeans,556186,[],76
0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,2230330,"['k-pop', 'k-pop girl group']",71
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,15829409,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",86
1Qp56T7n950O3EGMsSl81D,Ghost,1715558,"['hard rock', 'metal']",77
6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,894852,['japanese teen pop'],71
5kjFzBMHeoAx9xksFSwfUW,yuji,15569,[],56
6vbKIm1WsvhMMDpthYONc1,Balming Tiger,27075,['k-rap'],64
3mzdfGKp0mQXzuNoS8z915,Cookie$,24521,"['bisaya rap', 'pinoy hip hop']",48
0z4gvV4rjIZ9wHck67ucSV,Akon,3339497,['dance pop'],79
2owtRYReKCG1n2AAS5AcpS,Kenaniah,13252,['pinoy indie'],47
